Name,team,salary,position,years,height,weight,bloodType,throw.by,batting.by,birth.place,birth.day,背番号,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,防御率,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
松原　聖弥,Giants,290,外野手,2,173,72,O型,右,左,大阪,1995-01-26,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
柿澤　貴裕,Giants,650,外野手,6,180,86,A型,右,左,鹿児島,1994-07-30,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
若林　晃弘,Giants,800,内野手,1,180,77,A型,右,両,東京,1993-08-26,60,0.056,17,19,18,1,0,0,0,1,0,6,0,0,0.105,0.056,0.161,-1.48,-1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中井　大介,Giants,2400,内野手,11,183,88,B型,右,右,三重,1989-11-27,61,0.186,70,97,86,16,1,6,0,6,2,25,3,3,0.255,0.279,0.534,1.82,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
篠原　慎平,Giants,1440,投手,4,186,95,A型,右,左,愛媛,1990-06-13,62,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,0,0,0,0,0,47,10,17,2,2,0,2,7,7,1.9,5.92
田中　俊太,Giants,800,内野手,1,178,80,O型,右,左,神奈川,1993-08-18,63,0.241,99,261,228,55,2,12,6,23,0,41,10,7,0.311,0.32,0.631,3.32,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大江　竜聖,Giants,500,投手,2,173,80,A型,左,左,神奈川,1999-01-15,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
辻　東倫,Giants,960,内野手,6,181,83,B型,右,左,三重,1994-08-11,65,0.1,8,10,10,1,0,0,0,0,0,1,0,1,0.1,0.1,0.2,-2,-1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
村上　海斗,Giants,800,外野手,1,189,95,B型,右,右,京都,1995-07-07,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
和田　恋,Giants,730,外野手,5,180,88,O型,右,右,高知,1995-09-26,67,0.125,5,8,8,1,0,0,0,0,0,4,0,0,0.125,0.125,0.25,-0.85,-0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
吉川　大幾,Giants,1360,内野手,8,176,75,A型,右,右,大阪,1992-08-21,68,0.167,97,23,18,3,0,0,7,2,0,6,3,0,0.25,0.167,0.417,3.15,3.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田中　貴也,Giants,440,捕手,4,178,80,O型,右,左,京都,1992-08-27,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田口　麗斗,Giants,9000,投手,5,171,85,B型,左,左,広島,1995-09-14,90,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,2,8,0,0,0.2,396,86.1,113,13,27,6,60,52,46,1.62,4.76
與那原　大剛,Giants,580,投手,3,189,87,A型,右,右,沖縄,1998-03-09,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
アダメス,Giants,300,投手,3,193,86,不明,右,右,ドミニカ共和国,1994-09-27,92,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94,0,2,4,3,0,141,32,30,2,20,1,19,14,14,1.56,4.53
湯浅　大,Giants,480,内野手,1,172,70,A型,右,右,群馬,2000-01-24,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
河野　元貴,Giants,700,捕手,9,180,83,B型,右,左,福岡,1991-06-14,94,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,-2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
メルセデス,Giants,270,投手,2,188,82,不明,左,左,ドミニカ共和国,1994-03-08,95,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,5,4,0,0,0.556,357,92,69,4,16,3,53,28,21,0.92,3.15
マルティネス,Giants,250,内野手,2,188,77,不明,右,両,ドミニカ共和国,1993-03-29,96,0.18,19,66,61,11,2,5,1,5,0,27,0,0,0.242,0.344,0.587,2.82,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
廖任磊,Giants,720,投手,2,201,125,O型,右,右,台湾,1993-08-30,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
増田　大輝,Giants,440,内野手,3,172,68,A型,右,右,徳島,1993-07-29,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
青山　誠,Giants,420,外野手,5,185,88,O型,右,右,兵庫,1991-11-01,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
髙松　渡,Dragons,600,内野手,1,176,65,A型,右,左,兵庫,1999-07-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
友永　翔太,Dragons,700,外野手,4,170,76,O型,右,左,神奈川,1991-04-01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
荒木　雅博,Dragons,7000,内野手,23,180,77,A型,右,右,熊本,1977-09-13,2,0.268,52,84,82,22,1,3,0,1,0,13,1,2,0.277,0.378,0.655,2.95,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
高橋　周平,Dragons,1650,内野手,7,180,85,O型,右,左,神奈川,1994-01-18,3,0.254,128,477,433,110,11,69,0,30,3,89,8,9,0.305,0.4,0.704,4.09,4.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
藤井　淳志,Dragons,5500,外野手,13,183,82,O型,右,両,愛知,1981-05-20,4,0.241,96,162,145,35,3,30,0,12,0,36,0,1,0.29,0.359,0.649,3.73,4.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
阿部　寿樹,Dragons,1000,内野手,3,185,80,B型,右,右,岩手,1989-12-03,5,0.217,18,26,23,5,0,4,0,3,0,3,0,1,0.308,0.348,0.656,3.28,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
平田　良介,Dragons,12000,外野手,13,177,94,B型,右,右,大阪,1988-03-23,6,0.329,138,568,493,162,9,55,8,67,3,69,2,7,0.41,0.456,0.866,7.16,6.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大島　洋平,Dragons,18000,外野手,9,176,75,A型,左,左,愛知,1985-11-09,8,0.274,141,645,588,161,7,57,21,47,4,80,1,2,0.329,0.367,0.697,4.61,4.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石川　駿,Dragons,650,内野手,4,178,82,A型,右,右,滋賀,1990-05-26,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,-2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小笠原　慎之介,Dragons,2100,投手,3,180,95,A型,左,左,神奈川,1997-10-08,11,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11,5,6,0,0,0.455,466,107.1,108,15,47,3,73,53,49,1.44,4.97
田島　慎二,Dragons,11000,投手,7,181,84,B型,右,右,愛知,1989-12-21,12,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.22,0,4,15,1,0,134,28.2,30,4,18,2,13,23,23,1.67,5.81
岩瀬　仁紀,Dragons,7500,投手,20,181,84,AB型,左,左,愛知,1974-11-10,13,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63,2,0,3,10,1,143,35,28,3,7,5,28,18,18,1,3.66
谷元　圭介,Dragons,8500,投手,10,167,72,A型,右,右,三重,1985-01-28,14,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,2,0,0,1,1,56,9.2,22,2,3,0,8,20,16,2.59,5.09
又吉　克樹,Dragons,8800,投手,5,181,74,A型,右,右,沖縄,1990-11-04,16,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53,2,5,0,9,0.286,187,41.1,54,6,17,1,28,30,30,1.72,4.96
柳　裕也,Dragons,1450,投手,2,180,85,A型,右,右,宮崎,1994-04-22,17,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23,2,5,0,0,0.286,237,53.1,59,2,18,2,42,34,31,1.44,3.16
鈴木　翔太,Dragons,1200,投手,5,183,75,O型,右,右,静岡,1995-06-16,18,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19,0,0,0,0,0,44,8.2,11,1,6,2,3,5,5,1.96,6.7
吉見　一起,Dragons,7500,投手,13,182,90,A型,右,右,京都,1984-09-19,19,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87,5,7,0,0,0.417,516,125.2,136,15,24,4,61,54,54,1.27,4.37
岡田　俊哉,Dragons,3100,投手,9,178,67,A型,左,左,和歌山,1991-12-05,21,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,1,0,0,6,1,99,21.1,24,2,13,0,19,13,12,1.73,4.39
大野　雄大,Dragons,8000,投手,8,183,83,O型,左,左,京都,1988-09-26,22,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.56,0,3,0,0,0,130,27.1,32,7,19,0,21,27,26,1.87,7
遠藤　一星,Dragons,1200,外野手,4,182,83,O型,右,左,東京,1989-03-23,23,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,-2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
福谷　浩司,Dragons,2800,投手,6,183,90,B型,右,右,愛知,1991-01-09,24,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,1,0,4,0,114,27,31,5,7,0,28,16,15,1.41,4.23
佐藤　優,Dragons,1100,投手,3,187,85,O型,右,左,宮城,1993-06-29,25,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,1,2,5,10,0.333,184,43.1,27,2,23,3,51,15,10,1.15,3.17
井領　雅貴,Dragons,900,外野手,4,174,82,O型,右,左,千葉,1989-11-04,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大野　奨太,Dragons,5100,捕手,10,177,78,O型,右,右,岐阜,1987-01-13,27,0.197,63,167,137,27,2,10,0,20,1,31,9,2,0.304,0.299,0.603,3.03,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
丸山　泰資,Dragons,720,投手,2,176,80,O型,右,右,愛知,1995-02-05,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山井　大介,Dragons,7200,投手,17,179,86,A型,右,右,大阪,1978-05-10,29,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04,3,6,0,0,0.333,259,62.1,55,12,21,1,43,28,28,1.22,5.3
阿知羅　拓馬,Dragons,800,投手,5,190,95,B型,右,右,大阪,1992-11-20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
野本　圭,Dragons,980,内野手,10,180,83,B型,左,左,岡山,1984-07-07,31,0.125,8,8,8,1,0,1,0,0,0,1,0,0,0.125,0.25,0.375,0.33,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石垣　雅海,Dragons,540,内野手,2,181,85,B型,右,右,山形,1998-09-21,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
祖父江　大輔,Dragons,2900,投手,5,175,80,B型,右,左,愛知,1987-08-11,33,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14,2,2,0,17,0.5,208,48.2,45,5,19,0,36,19,17,1.32,4.15
福　敬登,Dragons,1000,投手,3,180,88,O型,左,左,兵庫,1992-06-16,34,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2,0.1,0,0,1,0,0,0,0,3,12.12
木下　拓哉,Dragons,1200,捕手,3,183,92,B型,右,右,高知,1991-12-18,35,0.12,16,28,25,3,1,2,0,3,0,9,0,0,0.214,0.28,0.494,1.7,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石岡　諒太,Dragons,700,内野手,3,187,90,A型,左,左,兵庫,1992-05-25,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
三ツ俣　大樹,Dragons,700,内野手,8,177,84,O型,右,右,東京,1992-05-11,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松井　雅人,Dragons,2000,捕手,9,179,81,A型,右,左,群馬,1987-11-19,38,0.229,92,260,218,50,2,22,0,30,2,51,7,5,0.324,0.298,0.622,3.36,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
武山　真吾,Dragons,1500,捕手,16,179,88,O型,右,右,愛知,1984-06-22,39,0.068,30,54,44,3,0,6,0,5,0,17,2,0,0.154,0.114,0.267,-0.2,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石川　翔,Dragons,700,投手,1,179,81,B型,右,左,東京,1999-12-14,40,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,3.12
浅尾　拓也,Dragons,5600,投手,12,182,78,A型,右,右,愛知,1984-10-22,41,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82,0,0,0,0,0,40,9.1,7,1,8,0,7,5,5,1.61,5.58
アルモンテ,Dragons,5000,外野手,1,183,98,不明,右,両,ドミニカ共和国,1989-06-10,42,0.321,132,546,498,160,15,77,1,44,1,95,0,16,0.375,0.486,0.861,6.43,6.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
三ツ間　卓也,Dragons,1200,投手,3,183,92,A型,右,右,群馬,1992-07-22,43,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.12,0,0,0,0,0,31,5.2,8,1,4,3,5,8,7,2.12,7.36
モヤ,Dragons,5000,外野手,1,201,117,不明,右,両,プエルトリコ,1991-08-09,44,0.301,46,101,93,28,3,16,0,6,1,25,0,1,0.347,0.441,0.787,5.48,5.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
杉山　翔大,Dragons,2000,捕手,6,173,80,O型,右,右,千葉,1991-02-10,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
鈴木　博志,Dragons,1500,投手,1,181,95,A型,右,右,静岡,1997-03-22,46,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41,4,6,4,12,0.4,219,49,46,7,27,1,42,28,24,1.49,4.92
笠原　祥太郎,Dragons,1200,投手,2,177,85,A型,左,左,新潟,1995-03-17,47,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14,6,4,0,0,0.6,479,108.2,100,12,49,6,88,52,50,1.37,4.43
溝脇　隼人,Dragons,650,内野手,6,179,75,O型,右,左,熊本,1994-05-17,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
伊藤　康祐,Dragons,550,外野手,1,174,75,AB型,右,右,愛知,2000-02-03,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
清水　達也,Dragons,600,投手,1,182,83,AB型,右,右,埼玉,1999-11-03,50,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,0,0,10,2,3,0,2,0,2,2,2,2.5,4.12
京田　陽太,Dragons,4000,内野手,2,184,83,O型,右,左,石川,1994-04-20,51,0.235,143,632,578,136,4,44,20,19,6,111,26,12,0.266,0.306,0.572,2.4,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
加藤　匠馬,Dragons,550,捕手,4,175,76,B型,右,右,三重,1992-04-29,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
亀澤　恭平,Dragons,2600,内野手,7,174,77,B型,右,左,岡山,1988-10-15,53,0.286,110,206,185,53,0,8,5,17,1,21,3,2,0.35,0.319,0.669,4.22,4.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
藤嶋　健人,Dragons,540,投手,2,177,85,O型,右,右,愛知,1998-05-08,54,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66,3,1,0,0,0.75,307,71.1,71,8,27,0,40,29,29,1.37,4.59
福田　永将,Dragons,3600,内野手,12,181,88,O型,右,右,神奈川,1988-07-23,55,0.261,133,487,440,115,13,63,0,37,5,119,0,13,0.322,0.405,0.727,4.38,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
松井　佑介,Dragons,1600,外野手,9,185,87,O型,右,右,大阪,1987-07-10,56,0.136,17,22,22,3,0,0,0,0,0,12,0,0,0.136,0.136,0.273,-0.65,-0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ロドリゲス,Dragons,3000,投手,1,185,91,不明,左,左,ドミニカ共和国,1991-11-14,57,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,0,3,1,9,0,116,27.1,22,1,14,1,26,9,7,1.32,3.23
谷　哲也,Dragons,1300,内野手,11,180,78,A型,右,右,徳島,1985-07-09,58,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,-2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山本　拓実,Dragons,550,投手,1,167,71,A型,右,右,兵庫,2000-01-31,59,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,8,2,1,0,2,0,3,0,0,1.5,3.12
ジー,Dragons,12000,投手,1,185,92,不明,右,右,アメリカ,1986-04-28,60,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,3,0,0,0,111,27,26,5,7,2,16,14,12,1.22,5.34
若松　駿太,Dragons,2500,投手,6,182,82,AB型,右,右,福岡,1995-02-28,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
工藤　隆人,Dragons,2100,外野手,14,172,75,A型,左,左,青森,1981-03-30,62,0.133,73,17,15,2,0,1,3,0,1,7,1,0,0.188,0.133,0.321,0.41,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
堂上　直倫,Dragons,3000,内野手,12,184,86,O型,右,右,愛知,1988-09-23,63,0.213,74,56,47,10,0,6,0,3,2,9,2,2,0.278,0.213,0.491,1.62,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小熊　凌祐,Dragons,1200,投手,10,178,84,B型,右,右,滋賀,1990-08-11,64,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23,3,4,0,0,0.429,190,43.1,51,7,10,0,37,35,30,1.41,4.2
伊藤　準規,Dragons,1700,投手,10,187,80,B型,右,左,愛知,1991-01-07,65,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95,2,0,0,1,1,65,13.2,13,2,11,2,6,6,6,1.76,7
ビシエド,Dragons,17000,内野手,3,185,108,不明,右,右,キューバ,1989-03-10,66,0.348,135,582,512,178,26,99,3,51,15,61,0,24,0.419,0.555,0.974,7.91,7.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
近藤　弘基,Dragons,810,外野手,4,179,78,A型,右,右,愛知,1993-02-12,67,0,5,4,4,0,0,0,0,0,0,3,0,0,0,0,0,-2.86,-2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
桂　依央利,Dragons,1130,捕手,5,185,90,B型,右,右,大阪,1991-07-09,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ガルシア,Dragons,5000,投手,1,190,104,不明,左,左,キューバ,1989-08-02,70,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99,13,9,0,0,0.591,711,168.2,144,13,73,6,132,60,56,1.29,3.96
木下　雄介,Dragons,300,投手,2,183,80,A型,右,右,大阪,1993-10-10,98,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,0,0,0,1,0,73,16.2,17,2,9,0,18,10,10,1.56,4.14
松坂　大輔,Dragons,1500,投手,12,183,93,O型,右,右,東京,1980-09-13,99,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74,6,4,0,0,0.6,253,55.1,50,5,32,5,51,25,23,1.48,4.46
浜田　智博,Dragons,563,投手,4,184,80,O型,左,左,宮崎,1992-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
濱田　達郎,Dragons,850,投手,6,185,95,O型,左,左,愛知,1994-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山本　雅士,Dragons,450,投手,4,173,80,AB型,右,左,広島,1994-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
吉田　嵩,Dragons,300,投手,3,185,86,A型,右,右,長崎,1996-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大藏　彰人,Dragons,300,投手,1,190,88,B型,右,右,愛知,1994-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
西濵　幹紘,Dragons,300,投手,3,174,84,A型,右,右,三重,1993-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
